broadcast	00001110101110000001000010111101000	2
Hopefully	000011101010100110101010	2
en-	000011101001101001111001	2
frost	000011101011100001111100110100010010100111	2
Legalize	000011101011100000110101100011100	2
Strawberry	0000101101100001111010011110	2
forecast	0000111011100110001111	2
Texins	000001000010111001111010	2
bearings	0000111010111001010110100110110	2
seat	0000111011101111110111110000100	2
j-	000011101011100001101111101101000101	2
seam	00001110101111000000011100	2
tour	000011101011110110101110100000	2
among	00001110101110000010111110000000	2
ba-	000011101011110100001010101	2
BIBLE	0000111011011100011111111010010	2
soun-	0000111010111000001100001110000	2
acre	00010010100110100	2
borders	0000111010101000001101011	2
shopping	0000010110001010010110000	2
offered	00001110100110100111101	2
dramatic	0000101101001001100	2
mar-	0000111010111010110111101011	2
circularly	000011101011100001101001111010	2
exhaust	0000111010111000011010111011010101	2
Salvador	0000111011001001011111110100	2
bang	00001110101110101111110010111000	2
shingles	0000011101001100100000	2
mow	00001110101110110010110110100001	2
eighth	00001110101110001100001101111110001	2
mom	000011101011100000100110001110011	2
serves	000011101011011010110	2
Troy	000011101011100000010010011000001	2
doll	0000111000001001101110010	2
pronounce	000011101010100110101000011	2
choir	000011101011101011000011011110100	2
Ruckner	0000111010101111001101101	2
unusual	00001110101010011010001111001	2
newscaster	000011101011100100100010011110101011	2
island	00001110000001111101000101010111	2
lasting	0000111010111000001000010010011001	2
skillet	000011101011100001011100110001101	2
Though	00001110101110000110010011111100110111	2
hysterical	0000111010111010111111001011101	2
hurricanes	00001110101110011110011110111000	2
Stockton	000011101011100000010011110001001000	2
Society	00001110101111010110000111	2
deep	0000111010111000011110100101001111001	2
fellow	000011101110111111011111000011	2
brands	0000111110111011011111	2
remote	000011101010100101100011001100	2
Van	00000101010110101100100	2
worms	000010000000011001001111	2
cooperative	000011101011100010000000000000000	2
talks	00001110101010001010110	2
Schnauzer	0000111010111011001111101101	2
Jeez	0000111011000010110010	2
translations	0000111101011101111001111	2
Standards	00010110100101111101	2
washer	00001110101010011100111	2
Denver	00001100111011	2
Only	0000111010111000011101001110100110001	2
titles	0000111010111000011100101101110	2
lawyer	000011101011100001101010111000010	2
threads	0000111010111100000001111	2
chipped	0001001010000101110000	2
ab-	000011101110010111001111	2
published	00001110101010011010111001111101001100	2
buses	0000111000010110101000	2
armed	000011101011100001101100001001011000000100	2
staggering	0000111010111000011111011001010110	2
tw-	00001110101110001111001110001110	2
Wood	0000111011011001000001110100	2
purchased	000011101011100011111011100001	2
comfort	0000111010111000011010010000100000111	2
Nebraska	00001110101110101101011011010	2
Kelly	00001110000101111011100	2
stains	0000111000100011110000	2
TEXASVILLE	00001110101110000001011111011	2
existence	00001110110000100110111101	2
association	0000111010110110011010000111	2
pregnant	00010001000111010	2
Lawry's	0000111011111111010101111010	2
extended	00001110101110101001111001110100	2
flower	0000010000001111100101001	2
acting	00001110101110001010110100100100110101	2
UNCLE	0000111010111000001101101101011000	2
pleasant	00001110101000000010100100010	2
Tuesdays	00001110101110000101101011011011	2
pilots	00001110101110000110011110101001	2
copper	00001110101110010101011111111	2
IOWA	00001110000101001011010010100100110	2
mama	000011101010111101001111111100111	2
rates	0000111010111001101010010010001100	2
don-	00001110110010000101100011000	2
youth	00001110101110000110101011100000	2
Kim	000010101010110000	2
chart	00001110101110000110111001110111	2
weigh	000011101011101011101101001000010	2
crocheted	00001110101110000011000001010010	2
relation	0000111011101011011001011000	2
Thirty	00001110000011100100111100111	2
Thanksgiving	00001110101110010000110111	2
gospel	00001110010000000101100	2
Kuwaiti	00001110010001111011110101	2
Phoenixville	00001110101111111110100110	2
SKI	0000111010111000011011100011000011001101001	2
visiting	0000111010010001111	2
please	00001110111100011111100011	2
kid's	00001110001111111000011000	2
King	00001110101110000001001111000100101	2
full-time	00001110101111111001110111	2
pamphlet	000011101011110011100001110101	2
priced	000011101011100001111101100101010	2
raw	00001110101110010010001001111010100	2
Eleven	0000111000010111101111	2
Tanya	000100101000010111001	2
purpose	0000111011011000100000000	2
Di-	00001110101011110100111111110010	2
Boston's	00001110101111110100101110	2
isolated	00001110101110000111110110111101	2
hated	000011101010001111000110001000	2
alternate	00010010100001011101	2
snap	0000111000000010010010100000	2
bib	000011101100001010100001	2
knock	0000111010111000010001111010100000	2
DONAHUE	111000	2
Nothing	0000111010111000000100001011110101	2
invade	000010110100100111	2
David	0000111000110001110	2
restrictive	00001110101110000110101001100	2
Strauss	000011101010111100110111	2
framed	000011101011111101101010101	2
translate	0000111010100001011100101	2
Come	00001110101110101110111111111	2
hopes	000011101011100001101010010100110110	2
constant	000011101011100001101010110010011110	2
Mister	000011101011100000110000101000100	2
prevail	00001110101110000110101011110000101101	2
Barrier	000011111100001010001010001	2
Max	000011101111100001101001	2
mayonnaise	000011101011100000110101001011	2
LeBaron	0000111010111001011011110010	2
guy's	0000111010100001110011100	2
fisher	000011101010111011101	2
vehicles	000011101101100010000001	2
reserve	000011101011101010100111011101011110011101	2
hint	0000111010101001001100111111	2
groceries	0000111010111010111010000	2
Julio's	0000111010111010110101001100	2
intensive	00000111000101001111001001	2
Aren't	00001110101110000001101101111	2
presently	0000111010111000111100111000110	2
rearing	000001011000101001011001	2
crop	00001110101110000110101110101001	2
exchange	000011101011100110111101010	2
nonexistent	0000111010111000001001110100101	2
looter	0000111010111000011011010110011110101	2
honor	00001110100101011011	2
Dale	000011101100000000100010	2
ATTRACTION	000011100110111110110	2
pulling	000001110100110010001	2
MAGAZINE	000011101011100001101110001100001100110101	2
Nissan	000011101011100001101001000010000010	2
Taxes	00001110101110000110100011000	2
chief	00001110000011101010001	2
bridges	000011101011100001111010010100111101	2
labor	0000111010111011010100110001	2
spell	00001110101010011010100000	2
mention	000011101011100110001011110111011011	2
Gary	00001010101110010	2
programmer	000011101011110001101010110	2
Alaskan	00001110001111100111100100	2
math	0000111010111111000110	2
quo	00001110101110010000100101111001011111	2
retriever	00001110101010000001110100010	2
Tex-Mex	0000010000110100010000	2
sack	000011101011101011101001	2
embarrassed	00001110011000110000000	2
reached	000011101011100110011111010010010	2
owning	00000111001010010011111	2
ancient	00001110101000010010100001111011101	2
pots	0000010000101011000	2
realistically	0000111010111000011010101111000010111	2
nobody	0000111010111000001110011001100	2
Pat	0000111010111111100111010	2
N-	000011101100100101111111011	2
EIGHTY-FOUR	0000111011101110100100010	2
stranded	000011101110101101100101101	2
occasion	000011101011100001100111101011010	2
selection	00001110101110000001001001100001	2
supported	0000111010100000010011011000	2
MISTER	00001110101110100100110110100	2
Homes	00001110101110011111000100001	2
bear	00001110101110000101110011000111	2
bean	000001000010100010010110	2
jeopardizing	000011100101111010100111110	2
dryers	00001000000001100100110	2
Beaver	000011101110101111110	2
passing	0000111010111001011101000101100110111010001	2
laugh	00001110101110100100110011100110000	2
tremendous	0000010101110011000011111	2
lady's	000011101011100000111000010010	2
it'd	00001110101110101110110100100000	2
define	0000111010111000011110100110110	2
overwhelmingly	0000111010111001001000100111101011	2
essentially	0001001010000101111	2
Nations	00001110101110000110010001001010101000	2
Thursday	00001110101110101100001101111011	2
bull	0000111011011001111011011	2
value	0000111011001000010110001101	2
walks	00001110101110000100011111010000001	2
SILVERADO	0000101010000	2
blooms	00001110101111111111111010100	2
Cadillacs	000011101011100001011011000011	2
weapon	000011101011110011110010111	2
domestic	00001110101110000110111110000011011	2
seats	00001110101110000011011000011	2
Atlantic	0000111010011010011111	2
Summer	000011100011011111001101110	2
ozone	0000111010111000101011010010010011011	2
journalist	0000111010111000000101111100	2
authority	0000111011010001000110011	2
assuming	00001110101110000110010010101011	2
Killeen	000011101011100100100010001000	2
Cronkite	000011101011100100100010011110100	2
November	00001110101110000111110011010001001010010	2
reminds	0000111010111000011111001101000100101000	2
flip	0000111010100011000100	2
pie	0000111010101100101000000	2
in-between	000011101011100000111000101000111001	2
detail	0000111010111001001001110010	2
variation	0000111010111000101011111	2
hiker	000011101011101101011111	2
Winter	000011101011100001111100110100010010101	2
whatsoever	00001110101110000111110011010001001011	2
pride	0000111011110001111110000	2
risk	000010100110011	2
guiding	0000011101000001001	2
one's	0000111010111000010111001100010	2
Europeans	0000111010111000000111100111	2
property	00001110101110001111101110001	2
Surprisingly	000011101011100011011111	2
museums	000011100000100110111000	2
con-	00000101010100110000000	2
grief	0000111010111000011011011100010111	2
shoot	000011110101110111100110	2
entertained	0000111011011101001011011101001	2
Bramalea	0000111010101101001100110101101	2
Lord	000011101010110011010000110	2
There've	00001010000101001011	2
legislate	000011101101000100011000	2
writers	000010001011110001	2
charging	000011101011100001110100001001110100100	2
badly	0000111010111000111110010100	2
jumping	00001110101110000111100011010	2
Around	00001110111001100111000	2
correlation	0000111010111000011001000100101010101	2
plumbing	000001110011011110	2
COCOON	000011100010100000110101	2
Hills	00001110111010111110	2
Arlington	00001110101110000011100010100011101	2
oven	000100101000010110	2
Here	000011101011101011111011011	2
Spain	0000111010101100000000110	2
Kids	00001110101110101101000000001	2
mothers	00001110101110010000000011	2
William	00001110101110000110100100110111111	2
laid	00001110101110001001000101000	2
adjust	00001110101110011111100000001011	2
newly	000001000111010100	2
Junior	000011101011100001101110001100001100110001	2
go-	000011101011100001101101100101	2
inexpensive	000011111011101101110	2
tolerant	0000111010111011001011011010001	2
heck	0000111010111000010101100010010111001110	2
TIME	0000111010100001001010000111101111	2
scheme	0000111010101000101000	2
onto	0000111010111010110100000001	2
rank	0000111010111000011001001000101	2
fiction	000011101011100000010111111	2
urban	0000111000000111110100010101010	2
DeVry	000011101000001100	2
roles	00001110101110000110100111001010111	2
zero	00001110001011101110011000	2
drip	0000111010111000001001100000101100	2
rat	00001110101110000110110110011	2
It-	000011101010000101110011	2
thoroughly	000011101011100001111101011110001	2
Portland	00001110111110000110101	2
peers	00000100001000110110001110110	2
lifesaver	0000111010111000111101101110	2
reputation	00001110110000111111010111	2
enterprise	00001110101110001101110	2
entertaining	0000010001101010110100	2
abouts	00001111110101001011	2
solutions	00010010100001010	2
mixture	000011101011100010011110111010101	2
Caribbean	000011101011110111110101001111101010111	2
new-	000011101011100000111001110010	2
Cogill	0000101010111000	2
Chevy	0000010000100011011000111010	2
faced	000011101011111101100010	2
Karen	000011101011011011000111001	2
expense	000011101011110011001	2
trust	00001110101111110000010100	2
bathroom	0000111010111011011010101001101	2
Southern	00001110000011110111	2
quickly	00001110110010010010011001	2
beep	000011101011100100100011001	2
Adams	0000010101011010110011	2
Trans	0000111010111000011001110010	2
Tell	0000111010111111010010110	2
James	000011101011101100111110111	2
darned	000011101011011001101000010	2
greatest	000011101100100111100010110	2
proposed	0000111011001011110100	2
thick	0000111000010100101101001010010010	2
breaks	00001110101111010000101011	2
apart	000011100100010100001011000	2
mosquito	0000111010111010101011	2
hung	00001110101110000100110110011101100	2
hunt	00001110101110101001101010100011010	2
ice	00001110101111111001100011000	2
Hm	00001110101110101110010	2
convict	0000111010111000001100111011000110	2
corn	00001110001011111001110000010000010	2
lamps	00001110101110101010011101110101111001111	2
parenting	000011101011100000100111010011	2
ensure	0000111010111000000101000001000011110	2
moats	00001110101110000111101001010011111	2
camped	00001110101110000110111001101000011110	2
Rocky	000011101011101011011001110	2
Sundays	0000111010111000010110101101100	2
heinous	0000111010111001000010010111100101110	2
ROGERS	0000111010111010010011011011	2
trim	00001110101110000011100111000	2
tin	0000111010111010111011010010001	2
trailers	000011101011100000111001011	2
n-	0000111010111101110001011101010010	2
premeditated	00010110000101110	2
coach	000011101011100001011010011001111100	2
impressive	000011101111101000110	2
Gods	0000011101000100100	2
Syracuse	000011101110111010010000	2
bake	0000010001000	2
debate	000011101011101010010001011110111	2
Hopkins	00001110101110000011100001000	2
TWIN	000010101011101	2
entertain	000011101011100001111010000011000111001	2
crisis	000011101010100000100010110	2
altar	000011100010001111001	2
Eve	00001110101110011001111101001000	2
districts	0000111010111000001110001010001111	2
invest-	000011101011100000100001001001101	2
Mother's	00001010011000	2
unbelievable	00001110101110000001011110	2
eighty	00001110101110000110111110110100011	2
Lufkin	000011101011100111111010001110011	2
classroom	0000111010111000010001111101000001	2
Accord	000011101011100001011101000	2
prisoners	00001110111010110110010111	2
underneath	000011101011100001000111110100001	2
feature	0000111010111000011110001100	2
belts	000011111011110011	2
Fishbone	00001000101111001	2
eighties	000011100010000000000100	2
profit	00001110101110000110011100011	2
factory	000011101010100110111110	2
yu-	000011101010110101101000000	2
eagle	00001110010100010	2
faculty	0000111010111000001011111000001	2
Start	000011101100100110101	2
Break	000011101011100000101111011010101	2
Such	000011101011100001100111110101000011	2
Love	00001110101010001110001	2
pro	0000111011100110011101	2
suspense	0000111000010100011100011	2
multiple	0000111010111010101100101110	2
invasions	000011101011100000010100000100001110	2
consignment	00001110101110000001010000010000110	2
freshman	00001110101110000101101001100111111	2
CITY	0000111010111000011011001001100100	2
demographically	000011101010001100011	2
adopt	000011101011100001101010111100001010	2
pants	00001101010110000001100101	2
picnic	0000111010111010101001110111010111100110	2
Cheech	00001110101110000011011010110	2
region	00001110101110010010010011110	2
contract	00001110101111000110101010	2
Guess	0000111001011000010010	2
po-	000001010101010001	2
pilot	00001110101110000110011101100101011	2
Laurel	0000111010111000110000110111111001	2
ironic	0000111010111000001110101101	2
buys	00001111110000101000101001	2
vocalism	000011101011100000011110010	2
eucalyptus	000011100110000100110	2
ranch	000011101011100001101010000000011	2
model	00001110101010011011110	2
violent	00001110101110001010110010100101	2
everyone's	00001110101111011010111010001	2
lets	000011101011100010000011001101101	2
kills	00001110101110000110110100101110	2
furniture	00001110101110000111101000001100011101	2
HOUSEKEEPING	000011101011100100100111000	2
particle	000011101011101010010010101011000	2
West	000011101011100001001111110111	2
competition	0000111010101110100011111	2
Ellen	0000111010111000011011110001000	2
slice	000011101011100011000011011111101	2
strangling	0000111010111000011010011100101010	2
determine	0000111010111000011011100111010	2
racist	00001110101110110001000010	2
condone	00001110101011110011010	2
promote	00001110101110000010000100100111	2
Heavy	00001110101110101001001010101101	2
deserve	0000111001011011011111011	2
roses	0000111000001110010011110010	2
treason	00001110101110000110110000100101100000011	2
lack	00001110111011011000101101111	2
facetious	000011101011101100101110	2
Nursing	000011101011100001000101011101001	2
tea	000011100000111001001111000	2
advantageous	000011101011101010110010110	2
attitudes	0000111010101001111001100101	2
Alright	0000010000101100110001	2
disposition	000011101011100001001001111111110	2
Things	000001101111000000	2
They'll	0000111010111000011010100101001100	2
flag	000011000111100011	2
Different	00001110101110100100101110	2
division	00001110101110011000011011	2
chores	000011101011101101010011001	2
motels	0000111010111011001101110	2
lighting	00001110101110000001101110000	2
softball	00001110111110100010	2
shore	000011101010111101011001011	2
soccer	0000111010111000011110100000110001111	2
hunter	00001110101011101111	2
Ready	00000101101110110111	2
Warehouse	000011101111111101010111100	2
remodeling	00001110001010011110100100	2
bushes	000011100000011111010001010100	2
echelons	00001110101000110000	2
fallen	0000111001101011111101	2
limestone	0000111010111111100110001101	2
fancy	000011101011110110011101111	2
traveled	000011101010110010100001	2
fees	00001110101110001101000110	2
temperature	00001110001000000000011	2
gourmet	000001000011010001001	2
leading	000011101111000111111001	2
Larry	0000111010111000011011100110100001110	2
luckily	00001110101110100110011101010	2
invaded	0000111010111001010000100111	2
outdoors	000001000000111110010101	2
lease	00001111101111000	2
Perkins	0000111010111000001110000101	2
electric	0000100000000110010010	2
Perfect	0000111010111000011111010110110100	2
deserts	00001110111011111101111100000	2
self-satisfying	00001010111100	2
typos	0000111010101000101010	2
cartoons	000011101011101001001101100	2
activity	000011100100011000100010011101011	2
prescription	00001110101110000110011111101011001	2
operas	0000101001010110	2
sweet	00001110110110001000001	2
due	0000111010111000000110111101011100	2
who-	000010000000011001000	2
demos	000011101011100010001010011100	2
Arapaho	00001110101111011111010100111110101010	2
shirt	0000110101011000000110011	2
peoples	0000111010111001111100010001	2
GOOD	0000111010111010100111100111011	2
DIRTY	0000101001111110	2
copperheads	00001110111111110101011111	2
abnormality	00001110101010011001001100	2
analysis	00000101100010100101101	2
Amarillo	00001110101111111001000111010	2
immediately	00001110101110000110111000110000110011001	2
Poindexter	00001111010111011110010	2
Nope	0000111010111000011010011111011	2
workers	00001110101111010100011	2
customers	00001110111001000000	2
Last	0000111011110101000000000110	2
skeptical	0000111010111000011001001111110011010	2
gradually	00001110010001100010001001110100	2
seller	000001110100000101	2
credible	00001110101110011111101000111000	2
impressed	000011100000010000011	2
seventy-nine	000011101011100000111001100111	2
summertime	00001110000011100100111101	2
understands	0000111010111000000110111001	2
junior	00001110101110000100010101110101	2
raising	0000111010111000110011101001	2
worthwhile	000011101000101010001	2
warning	000011101011100001000110100100010	2
marching	0000010101111001	2
users	000011100010111110011100000111	2
thirty-two	0000111000111001001	2
allowing	00001110101110000011001111011100	2
posters	0000111010111101101011101001	2
Hooks	0000111000101001111010011	2
severance	000011101100001011000	2
Oakland	0000111011111000011011	2
windy	0000110101000101111	2
fenced	0000111000111011100110	2
include	000011101011100001101011101101011	2
drinking	00001110101110101001000101111010	2
businesses	000011101011101010011110011100	2
someday	0000111010111111100011110	2
Sam's	0000111011111111010101110	2
man's	000011101011100000101111100001	2
gubernatorial	0000111010111000011010111010101	2
Highlands	000011101011100001101001111100	2
Light	00001110000101110001010000	2
larger	0000111111010100100	2
dad's	00010001001001	2
Stripper	000011100011101110010	2
motor	0000010110101011	2
apply	0000111010111000001100100000000	2
sore	0000111010111001001011111100110	2
ALL	00001110101010010110001100111	2
Kathleen	00001110101111000101001000	2
sin	0000111011011000100001	2
ta-	000011101010100100110011110	2
honestly	00001110101110011011110100	2
fingerprinted	000011101011100001111101010000	2
superior	000011101011100001010110001001011100110	2
Cornell	00001110111001010011011	2
flour	000011101101110100101101110101	2
republican	00001110101001111101100010110	2
articles	000011101011100100100101010010	2
parole	0000111010111010100100101010111	2
priority	0000111011101101100010110110	2
regards	0000111010111010111111111001001111	2
institution	0000111010111111111111101011	2
Jody	000011101011100000111000011	2
trivia	00001110001010000011011	2
combat	0000111010111000011110000001110011	2
Mercedes	0000111011011011010111101	2
pipe	00001110101110000110101110110100	2
goals	0000111010111001110101010001010	2
KINGSLEY	000011100001010010110100101001000	2
stove	0001001010000100	2
purely	0000111010111001101111011	2
midnight	0000111101001010111110	2
massacre	00001110101110010010001000101	2
juror	000011101011100000110010000001	2
generations	000011101011100001101000001001	2
requirement	000011101011100101110100010110011011101001	2
cake	00000100000100110001100100	2
blink	00001010010000	2
decent	00001110101110101110111001111	2
sufficient	000011101011100010101101001001001100	2
eighty-one	0000111010111000011101001100	2
factual	0000111010111001001000100111100	2
wild	00001110101110001001111011101011	2
alive	00001110101110100110001100	2
layed	000001010111001100001110	2
Lowell	00001110101110000110001100000000010	2
largest	000011101011101011010100111	2
moti-	0000111000100000000000	2
overcrowded	00001110101110000111110110010100	2
YEARS	000011101011101100100000101101	2
spectator	000011101010100000010110	2
cried	00001110011000001001010001	2
hall	000011101011111101001010	2
identical	000011111101010011	2
presume	00001110101110000110111000110000110011011	2
lean	00001110101000000110	2
leader	000011100110001001110100	2
trout	0000111010111001111001111011101	2
murdered	00001110111011110101100111	2
rare	000011101011100000101100000111101	2
brush	0000111010000110001	2
Except	000011101011100001010100011110	2
catching	000011001000100101	2
conspired	000011101011100001101001101011110	2
Marin	0000111010111000001101101010	2
FATAL	00001110011011111010	2
friend's	00001110101111110110101011	1
preface	0000111010011011110011	1
Until	000011101011100000100001100111010	1
Utah's	000011101011100001100100111111001100	1
quadruple	00001110001111000111001	1
opener	00001110101110000111100010010000011001	1
Western	00001110101110000011101000010110111110011	1
lord	0000111010111000000110110110	1
Mesquites	00000100001011100111100	1
fou-	0000111010111000011110100101001110	1
subportion	00001110101001011010010	1
screaming	000011101101100111101100	1
piling	00001110101110010010011101	1
broiled	0000010000010011000110011	1
Paul	0000111000101111100111000001000000	1
snuggled	000011101010100100111010110	1
blouse	000011010101100000011000	1
unlisted	00001110101110000001000100	1
thunder	00001110101110000111010000100111010011	1
Hamilton	0000111010100111110110001010	1
hero	0000111000111110011110011	1
error	00001110101111001111001010	1
affiliated	00001110111010101101001100000	1
uplifting	0000111011101111110111110001	1
elaborate	000100101000011	1
controversy	00001110101110000101011000100101110010	1
electricity	000001011010100	1
Swayze	000011101010000111001111	1
sailboating	0000111010111010010010011000	1
Bluebonnets	0000111010111000011011010011111	1
Frise	0000111010101001101010001	1
exc-	000011101011100001101001100111	1
Threw	000011100010000000001	1
someth-	00001100111111110011	1
moth	000011100010111110011100000100001	1
Vernon	00000100011101011	1
therefore	000011101011100110000011111011	1
strike	000011100011100101	1
holy	00001110110000111010010	1
relax	00001110101110000100011011100000	1
JAGGED	0000111010111000011111001101000100100	1
locked	00001110101110000111000000010	1
pursue	000011101011100111010101000100	1
blade	00001000000001100101	1
temperatures	0000111010100000001010010000	1
sweeter	0000010000101110011111	1
revenues	00001110011000100111011	1
owes	0000111010111000001110100001011011111000	1
caution	000011101011101101101010100111	1
Ozarks	0000010110001010010111	1
LA	000011101010110100110011010111	1
complaining	000011101110110110001011010	1
comedians	000010110110000111101001110	1
classify	00000100001101000101	1
Kester	000011101011100000111000101000110	1
outlawed	00001110101111100010101001	1
effective	0000111010111001111110100011101	1
sickening	000011101111000011011	1
cigarettes	0000111010111100011001010001100011	1
Charlene's	000011100010100111101000	1
democratic	000011101010011111011000100	1
misdemeanor	000011101011100100001001011110010110	1
vary	0000111010111000011011100001001010	1
continentals	000011101011100001101010010100111	1
rewarded	00001110101111000100010	1
GARDENS	0000111010111000010101110010111	1
Krantz	0000111000010111000101001	1
Him	0000100010111101	1
restrictio-	00001110100101011110	1
zoning	000011101011110111000101110101000	1
silver	0000111010111000011101000010011101000	1
bricks	0000111010111000100100010101	1
competitiveness	0000111010111001000001101	1
represents	0000111010111000010001011110011010	1
volcano	0000111010111100010100101	1
spider	0000100000000110011	1
bowls	00001110101110101101111101001	1
turnip	000011101011100001111100111010110	1
substantially	00001110101110000110010011111100111	1
whir	0000111010111000011000110000000000	1
ring	00001110101000111100011000101	1
re	000011101011100001111100110100010011	1
Rabbit	000011101001000110	1
Godfrey	0000111010111000100111101110100	1
foundation	000011101010011110000	1
Work	000100101101	1
surveys	0000111000111111100001101	1
faculties	000011101011100001101110000100100	1
estimate	000011101101010010100	1
today's	0000111010111000000101000001000010	1
Thirty-five	000011101011100011110100011	1
CHRONICLE	000011101111100001100	1
Due	1111110101	1
winded	000001000010111001110	1
air-condition	0000111010111001111110000000100	1
master	000011101011100111111000000011	1
blossoms	00001110101111100101110111	1
worlds	00001110110110000010	1
canned	00000100001010001001010	1
all's	00001100000101010110101000001	1
sulphur	000011101011100001100011000000001	1
Beautiful	00001110000001111101000101011	1
Generally	00001110101011110101100100	1
shrubs	000011101011111110011000111	1
Holly	0000111010111101000010100	1
constricted	0000111010111010011001110100	1
responsible	00001110110010111010010110	1
gripe	00001110101110000110110000001111	1
Minister	0000111010111010100110101010001100	1
committing	00001110010110010000011110101	1
thrilled	0000111011000010011011111	1
object	0000111011001001001001101	1
Eng-	0000111111011111110	1
Galveston	0000111111000010100010101	1
scream	000011111100001010001011	1
Sweats	000011101111111101010110	1
Albany	00001110111011101001001	1
insects	000010000000011000	1
meetings	00000110111000011100	1
advisors	000011101011100001000101111001100	1
padded	000011101011100110101001001000111	1
lethal	0000111010100110110	1
touched	0000111010111001000011010	1
plate	00001110101011001010001	1
Senators	000011101011100111111010001111	1
greens	00001110101110000111110011101010	1
Rim	0000011100100001101001	1
Mockingbird	000011100101101101111100	1
disaster	000011101011110100001011	1
fail	0000111010111000100100110010	1
rings	0000111010111101010000	1
humankind	0000010101001010000001	1
nationwide	00001110101110001101011101100000	1
rolled	0000111010111000011001101011	1
respon-	000011101011100000010000101111011	1
structuring	00001110101101101001001	1
planner	00001110101110000011000010100011	1
logic	00001110101110000100111111010	1
argue	000011101011100010010111000111111010	1
Arby's	000011101011100110100011000	1
chil-	0001000100110101	1
angel	000001000001001100011000	1
union	00001110101110000111101010001000	1
incompetent	00001110010001101111	1
spit	00001110110000101010001	1
Poland	00001110111011011000101100	1
worker	00001110101110000011010100100	1
substance	0000111000101110111001101	1
crossover	00001110011001111	1
spin	000011101011100001110100111010011001	1
presidency	00001110100110101111011100000	1
neutering	0000111010111000010101100010010111000	1
skirts	00001101010110000001101	1
canoeing	000011101011101001001010001	1
top-	00001110101110000011000011111100	1
LEAP	00001110101110110010000010111	1
toaster	000011101011100000111010000101101111101	1
honk	0000111010111001101000011	1
reformatories	00001110010001010000101101	1
Amelia	0001000100011100	1
Retriever	00001110000001011101000100001	1
Nat	0000111010111000000100111100010011	1
tuna	00001110111100011111101	1
academic	0000111011101011011001010	1
corporate	0000111010111000011001001100111	1
financially	000011100010111001011011101	1
sciences	000011101011100011110110110	1
disparity	0000111010111110001010101	1
Surely	00001110101011001101000010	1
elevation	000011010100010110	1
municipal	00001110111111110101010	1
casually	0000110101011000000111	1
desire	0000111010111011000100010	1
Kingsport	00001110111010000000001	1
Ithaca	0000111011100101001100	1
misdemeanors	00001110101110010000100101111001010	1
Sooners	00001110101110011010100100100010	1
System	000100010001111	1
consultants	00001110001110111000	1
harassment	000011101100101011010011010101000	1
enemies	000011101011100100001010101000	1
Redwood	000011101100100100100111	1
bottom	0000111010111000001101010011	1
rehearse	00001110101111000111001	1
palatable	00001110101110110110011111101	1
trampoline	0000111110111101	1
ol-	00001110110010010111111100	1
Thing	1101100	1
starring	0000111000110110101001010	1
manufacturing	0000111010111000011110101101100	1
Macon	0000111001000110001000100111011	1
o	0000111010101101011010001	1
disqualified	0000111010111011000100000	1
Boulevard	0000111011101010110100110001	1
respectable	000011100001011010101	1
Hank	00001110101110001111011010	1
waits	0000111010111000110100010	1
tame	00001110001111010110110111	1
halls	000011101011100000110110110101101	1
so-	00001110101110001000000000000001	1
Roast	000011101111010100000000010	1
incinerator	00001111110000101000100	1
rerun	00001110101110011010001101	1
passenger	000011101100101000	1
proud	00000111000100101001000100	1
proves	0000011100011100001110	1
Sid	0000111010111000011111000110110	1
dealer	000011101011100000010100000100000	1
actor	0000111011111111010100	1
Whoa	0000111011001001011111111	1
smell	0000111010111001100111110100101	1
roll	00001110110100000	1
greenery	0000111011110001111111	1
Daytona	000011101101101101011111	1
models	00001110101110001001011100011111100	1
Idi	0000111010111100011010100	1
Humane	0000111010111101011000010	1
SOAP	00001110000101000000110	1
Rexes	0000111010111001010101111110	1
chain	00001110101110000110100111111	1
whoever	0000111010111000010010101100	1
Neurotic	00001110111011100100	1
chair	000011100001010001110000	1
Bye	00001110101111110110000	1
Phew	000011101011100001010110001001011101	1
tea-	000011101100000110010110	1
veterans	000011101011100001110101101101	1
Laurie	00001110110110110101110	1
child-	0000111010111111111010010	1
settle	00001110101110000011100010100010	1
Tak	000011101011100100000111	1
sixty-five	000011100000001001001010001	1
seventy-eight	00001110101110110010011110101	1
shirts	0000111000001001110111100000	1
Pennsylvanian	00001110111011000110	1
Southwest	0000111000111101011011010	1
address	0000111010111000011010001011100011010111	1
bef-	00001110101110000110011110101100	1
dwindling	0000111011101101100010111	1
molestation	00001110110010101101001101010101	1
Who-	000011101011101101110110111	1
studied	000011101011100001110101011010111001101	1
funded	0000111010111000011011111000001100	1
anybody's	000011101011100010010001011	1
accomplished	00001110101110000101011000100101111	1
MY	0000111010101001011000110010	1
carpets	00001110101110101001111001111	1
logical	000011101010100111100110011	1
homesick	000011110110000001000111	1
cats'	0000111101011101111000	1
Jimmy	00000101100101100	1
Greatful	0000111010111000011010011110011	1
valued	000011101011111000101011	1
sheeting	00001110101110001001000100	1
locks	00001000000001101	1
offense	00001110101110000010111101101011	1
Prob-	0000111010111000001100001011000100	1
divided	000001110010000110101	1
date	00001110101110011101010100011	1
temperate	0000111010101000101111	1
snowed	00001110101110101100000101011110	1
pulled	0000010110010111	1
Sequoias	0000111010111111001001101	1
Wyoming	000011111101111110	1
